network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,is_anycast
2a01:3e0:1100:800::/53,6251999,6251999,,0,0,
2a01:3e0:1100:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1100:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1100:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1100:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1101::/48,2750405,6251999,,0,0,
2a01:3e0:1102::/47,6251999,6251999,,0,0,
2a01:3e0:1104::/46,6251999,6251999,,0,0,
2a01:3e0:1108::/45,6251999,6251999,,0,0,
2a01:3e0:1110::/44,6251999,6251999,,0,0,
2a01:3e0:1120::/43,6251999,6251999,,0,0,
2a01:3e0:1140::/42,6251999,6251999,,0,0,
2a01:3e0:1180::/41,6251999,6251999,,0,0,
2a01:3e0:1200::/55,3017382,6251999,,0,0,
2a01:3e0:1200:200::/55,6251999,6251999,,0,0,
2a01:3e0:1200:400::/54,6251999,6251999,,0,0,
2a01:3e0:1200:800::/53,6251999,6251999,,0,0,
2a01:3e0:1200:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1200:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1200:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1200:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1201::/48,6251999,6251999,,0,0,
2a01:3e0:1202::/47,6251999,6251999,,0,0,
2a01:3e0:1204::/46,6251999,6251999,,0,0,
2a01:3e0:1208::/45,6251999,6251999,,0,0,
2a01:3e0:1210::/44,6251999,6251999,,0,0,
2a01:3e0:1220::/43,6251999,6251999,,0,0,
2a01:3e0:1240::/42,6251999,6251999,,0,0,
2a01:3e0:1280::/41,6251999,6251999,,0,0,
2a01:3e0:1300::/56,2635167,6251999,,0,0,
2a01:3e0:1300:100::/56,6251999,6251999,,0,0,
2a01:3e0:1300:200::/55,6251999,6251999,,0,0,
2a01:3e0:1300:400::/54,6251999,6251999,,0,0,
2a01:3e0:1300:800::/53,6251999,6251999,,0,0,
2a01:3e0:1300:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1300:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1300:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1300:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1301::/48,6251999,6251999,,0,0,
2a01:3e0:1302::/47,6251999,6251999,,0,0,
2a01:3e0:1304::/46,6251999,6251999,,0,0,
2a01:3e0:1308::/45,6251999,6251999,,0,0,
2a01:3e0:1310::/44,6251999,6251999,,0,0,
2a01:3e0:1320::/43,6251999,6251999,,0,0,
2a01:3e0:1340::/42,6251999,6251999,,0,0,
2a01:3e0:1380::/41,6251999,6251999,,0,0,
2a01:3e0:1400::/56,2750405,6251999,,0,0,
2a01:3e0:1400:100::/56,6251999,6251999,,0,0,
2a01:3e0:1400:200::/55,6251999,6251999,,0,0,
2a01:3e0:1400:400::/54,6251999,6251999,,0,0,
2a01:3e0:1400:800::/53,6251999,6251999,,0,0,
2a01:3e0:1400:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1400:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1400:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1400:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1401::/48,6251999,6251999,,0,0,
2a01:3e0:1402::/47,6251999,6251999,,0,0,
2a01:3e0:1404::/46,6251999,6251999,,0,0,
2a01:3e0:1408::/45,6251999,6251999,,0,0,
2a01:3e0:1410::/44,6251999,6251999,,0,0,
2a01:3e0:1420::/43,6251999,6251999,,0,0,
2a01:3e0:1440::/42,6251999,6251999,,0,0,
2a01:3e0:1480::/41,6251999,6251999,,0,0,
2a01:3e0:1500::/56,2635167,6251999,,0,0,
2a01:3e0:1500:100::/56,6251999,6251999,,0,0,
2a01:3e0:1500:200::/55,6251999,6251999,,0,0,
2a01:3e0:1500:400::/54,6251999,6251999,,0,0,
2a01:3e0:1500:800::/53,6251999,6251999,,0,0,
2a01:3e0:1500:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1500:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1500:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1500:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1501::/48,2635167,6251999,,0,0,
2a01:3e0:1502::/47,6251999,6251999,,0,0,
2a01:3e0:1504::/46,6251999,6251999,,0,0,
2a01:3e0:1508::/45,6251999,6251999,,0,0,
2a01:3e0:1510::/44,6251999,6251999,,0,0,
2a01:3e0:1520::/43,6251999,6251999,,0,0,
2a01:3e0:1540::/42,6251999,6251999,,0,0,
2a01:3e0:1580::/41,6251999,6251999,,0,0,
2a01:3e0:1600::/48,2635167,6251999,,0,0,
2a01:3e0:1601::/48,660013,6251999,,0,0,
2a01:3e0:1602::/47,6251999,6251999,,0,0,
2a01:3e0:1604::/46,6251999,6251999,,0,0,
2a01:3e0:1608::/45,6251999,6251999,,0,0,
2a01:3e0:1610::/44,6251999,6251999,,0,0,
2a01:3e0:1620::/43,6251999,6251999,,0,0,
2a01:3e0:1640::/42,6251999,6251999,,0,0,
2a01:3e0:1680::/41,6251999,6251999,,0,0,
2a01:3e0:1700::/48,2635167,6251999,,0,0,
2a01:3e0:1701::/56,2635167,6251999,,0,0,
2a01:3e0:1701:100::/56,6251999,6251999,,0,0,
2a01:3e0:1701:200::/55,6251999,6251999,,0,0,
2a01:3e0:1701:400::/54,6251999,6251999,,0,0,
2a01:3e0:1701:800::/53,6251999,6251999,,0,0,
2a01:3e0:1701:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1701:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1701:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1701:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1702::/47,6251999,6251999,,0,0,
2a01:3e0:1704::/46,6251999,6251999,,0,0,
2a01:3e0:1708::/45,6251999,6251999,,0,0,
2a01:3e0:1710::/44,6251999,6251999,,0,0,
2a01:3e0:1720::/43,6251999,6251999,,0,0,
2a01:3e0:1740::/42,6251999,6251999,,0,0,
2a01:3e0:1780::/41,6251999,6251999,,0,0,
2a01:3e0:1800::/39,6251999,6251999,,0,0,
2a01:3e0:1a00::/40,6251999,6251999,,0,0,
2a01:3e0:1b00::/48,660013,6251999,,0,0,
2a01:3e0:1b01::/48,6251999,6251999,,0,0,
2a01:3e0:1b02::/47,6251999,6251999,,0,0,
2a01:3e0:1b04::/46,6251999,6251999,,0,0,
2a01:3e0:1b08::/45,6251999,6251999,,0,0,
2a01:3e0:1b10::/44,6251999,6251999,,0,0,
2a01:3e0:1b20::/43,6251999,6251999,,0,0,
2a01:3e0:1b40::/42,6251999,6251999,,0,0,
2a01:3e0:1b80::/41,6251999,6251999,,0,0,
2a01:3e0:1c00::/40,6251999,6251999,,0,0,
2a01:3e0:1d00::/56,2658434,6251999,,0,0,
2a01:3e0:1d00:100::/56,6251999,6251999,,0,0,
2a01:3e0:1d00:200::/55,6251999,6251999,,0,0,
2a01:3e0:1d00:400::/54,6251999,6251999,,0,0,
2a01:3e0:1d00:800::/53,6251999,6251999,,0,0,
2a01:3e0:1d00:1000::/52,6251999,6251999,,0,0,
2a01:3e0:1d00:2000::/51,6251999,6251999,,0,0,
2a01:3e0:1d00:4000::/50,6251999,6251999,,0,0,
2a01:3e0:1d00:8000::/49,6251999,6251999,,0,0,
2a01:3e0:1d01::/48,6251999,6251999,,0,0,
2a01:3e0:1d02::/47,6251999,6251999,,0,0,
2a01:3e0:1d04::/46,6251999,6251999,,0,0,
2a01:3e0:1d08::/45,6251999,6251999,,0,0,
2a01:3e0:1d10::/44,6251999,6251999,,0,0,
2a01:3e0:1d20::/43,6251999,6251999,,0,0,
2a01:3e0:1d40::/42,6251999,6251999,,0,0,
2a01:3e0:1d80::/41,6251999,6251999,,0,0,
2a01:3e0:1e00::/39,6251999,6251999,,0,0,
2a01:3e0:2000::/36,6251999,6251999,,0,0,
2a01:3e0:3000::/39,6251999,6251999,,0,0,
2a01:3e0:3200::/56,798549,6251999,,0,0,
2a01:3e0:3200:100::/56,6251999,6251999,,0,0,
2a01:3e0:3200:200::/55,6251999,6251999,,0,0,
2a01:3e0:3200:400::/54,6251999,6251999,,0,0,
2a01:3e0:3200:800::/53,6251999,6251999,,0,0,
2a01:3e0:3200:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3200:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3200:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3200:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3201::/48,6251999,6251999,,0,0,
2a01:3e0:3202::/47,6251999,6251999,,0,0,
2a01:3e0:3204::/46,6251999,6251999,,0,0,
2a01:3e0:3208::/45,6251999,6251999,,0,0,
2a01:3e0:3210::/44,6251999,6251999,,0,0,
2a01:3e0:3220::/43,6251999,6251999,,0,0,
2a01:3e0:3240::/42,6251999,6251999,,0,0,
2a01:3e0:3280::/41,6251999,6251999,,0,0,
2a01:3e0:3300::/56,732800,6251999,,0,0,
2a01:3e0:3300:100::/56,6251999,6251999,,0,0,
2a01:3e0:3300:200::/55,6251999,6251999,,0,0,
2a01:3e0:3300:400::/54,6251999,6251999,,0,0,
2a01:3e0:3300:800::/53,6251999,6251999,,0,0,
2a01:3e0:3300:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3300:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3300:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3300:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3301::/48,6251999,6251999,,0,0,
2a01:3e0:3302::/47,6251999,6251999,,0,0,
2a01:3e0:3304::/46,6251999,6251999,,0,0,
2a01:3e0:3308::/45,6251999,6251999,,0,0,
2a01:3e0:3310::/44,6251999,6251999,,0,0,
2a01:3e0:3320::/43,6251999,6251999,,0,0,
2a01:3e0:3340::/42,6251999,6251999,,0,0,
2a01:3e0:3380::/41,6251999,6251999,,0,0,
2a01:3e0:3400::/56,719819,6251999,,0,0,
2a01:3e0:3400:100::/56,6251999,6251999,,0,0,
2a01:3e0:3400:200::/55,6251999,6251999,,0,0,
2a01:3e0:3400:400::/54,6251999,6251999,,0,0,
2a01:3e0:3400:800::/53,6251999,6251999,,0,0,
2a01:3e0:3400:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3400:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3400:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3400:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3401::/48,6251999,6251999,,0,0,
2a01:3e0:3402::/47,6251999,6251999,,0,0,
2a01:3e0:3404::/46,6251999,6251999,,0,0,
2a01:3e0:3408::/45,6251999,6251999,,0,0,
2a01:3e0:3410::/44,6251999,6251999,,0,0,
2a01:3e0:3420::/43,6251999,6251999,,0,0,
2a01:3e0:3440::/42,6251999,6251999,,0,0,
2a01:3e0:3480::/41,6251999,6251999,,0,0,
2a01:3e0:3500::/56,2960313,6251999,,0,0,
2a01:3e0:3500:100::/56,6251999,6251999,,0,0,
2a01:3e0:3500:200::/55,6251999,6251999,,0,0,
2a01:3e0:3500:400::/54,6251999,6251999,,0,0,
2a01:3e0:3500:800::/53,6251999,6251999,,0,0,
2a01:3e0:3500:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3500:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3500:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3500:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3501::/48,6251999,6251999,,0,0,
2a01:3e0:3502::/47,6251999,6251999,,0,0,
2a01:3e0:3504::/46,6251999,6251999,,0,0,
2a01:3e0:3508::/45,6251999,6251999,,0,0,
2a01:3e0:3510::/44,6251999,6251999,,0,0,
2a01:3e0:3520::/43,6251999,6251999,,0,0,
2a01:3e0:3540::/42,6251999,6251999,,0,0,
2a01:3e0:3580::/41,6251999,6251999,,0,0,
2a01:3e0:3600::/55,102358,6251999,,0,0,
2a01:3e0:3600:200::/55,6251999,6251999,,0,0,
2a01:3e0:3600:400::/54,6251999,6251999,,0,0,
2a01:3e0:3600:800::/53,6251999,6251999,,0,0,
2a01:3e0:3600:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3600:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3600:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3600:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3601::/48,6251999,6251999,,0,0,
2a01:3e0:3602::/47,6251999,6251999,,0,0,
2a01:3e0:3604::/46,6251999,6251999,,0,0,
2a01:3e0:3608::/45,6251999,6251999,,0,0,
2a01:3e0:3610::/44,6251999,6251999,,0,0,
2a01:3e0:3620::/43,6251999,6251999,,0,0,
2a01:3e0:3640::/42,6251999,6251999,,0,0,
2a01:3e0:3680::/41,6251999,6251999,,0,0,
2a01:3e0:3700::/56,102358,6251999,,0,0,
2a01:3e0:3700:100::/56,6251999,6251999,,0,0,
2a01:3e0:3700:200::/55,6251999,6251999,,0,0,
2a01:3e0:3700:400::/54,6251999,6251999,,0,0,
2a01:3e0:3700:800::/53,6251999,6251999,,0,0,
2a01:3e0:3700:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3700:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3700:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3700:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3701::/48,6251999,6251999,,0,0,
2a01:3e0:3702::/47,6251999,6251999,,0,0,
2a01:3e0:3704::/46,6251999,6251999,,0,0,
2a01:3e0:3708::/45,6251999,6251999,,0,0,
2a01:3e0:3710::/44,6251999,6251999,,0,0,
2a01:3e0:3720::/43,6251999,6251999,,0,0,
2a01:3e0:3740::/42,6251999,6251999,,0,0,
2a01:3e0:3780::/41,6251999,6251999,,0,0,
2a01:3e0:3800::/38,6251999,6251999,,0,0,
2a01:3e0:3c00::/60,290291,6251999,,0,0,
2a01:3e0:3c00:10::/60,6251999,6251999,,0,0,
2a01:3e0:3c00:20::/59,6251999,6251999,,0,0,
2a01:3e0:3c00:40::/58,6251999,6251999,,0,0,
2a01:3e0:3c00:80::/57,6251999,6251999,,0,0,
2a01:3e0:3c00:100::/56,6251999,6251999,,0,0,
2a01:3e0:3c00:200::/55,6251999,6251999,,0,0,
2a01:3e0:3c00:400::/54,6251999,6251999,,0,0,
2a01:3e0:3c00:800::/53,6251999,6251999,,0,0,
2a01:3e0:3c00:1000::/52,6251999,6251999,,0,0,
2a01:3e0:3c00:2000::/51,6251999,6251999,,0,0,
2a01:3e0:3c00:4000::/50,6251999,6251999,,0,0,
2a01:3e0:3c00:8000::/49,6251999,6251999,,0,0,
2a01:3e0:3c01::/48,6251999,6251999,,0,0,
2a01:3e0:3c02::/47,6251999,6251999,,0,0,
2a01:3e0:3c04::/46,6251999,6251999,,0,0,
2a01:3e0:3c08::/45,6251999,6251999,,0,0,
2a01:3e0:3c10::/44,6251999,6251999,,0,0,
2a01:3e0:3c20::/43,6251999,6251999,,0,0,
2a01:3e0:3c40::/42,6251999,6251999,,0,0,
2a01:3e0:3c80::/41,6251999,6251999,,0,0,
2a01:3e0:3d00::/40,6251999,6251999,,0,0,
2a01:3e0:3e00::/39,6251999,6251999,,0,0,
2a01:3e0:4000::/34,6251999,6251999,,0,0,
2a01:3e0:8000::/34,6251999,6251999,,0,0,
2a01:3e0:c000::/35,6251999,6251999,,0,0,
2a01:3e0:e000::/36,6251999,6251999,,0,0,
2a01:3e0:f000::/37,6251999,6251999,,0,0,
2a01:3e0:f800::/38,6251999,6251999,,0,0,
2a01:3e0:fc00::/39,6251999,6251999,,0,0,
2a01:3e0:fe00::/40,6251999,6251999,,0,0,
2a01:3e0:ff00::/51,6251999,6251999,,0,0,
2a01:3e0:ff00:2000::/64,2921044,6251999,,0,0,
2a01:3e0:ff00:2001::/64,6251999,6251999,,0,0,
2a01:3e0:ff00:2002::/63,6251999,6251999,,0,0,
2a01:3e0:ff00:2004::/62,6251999,6251999,,0,0,
2a01:3e0:ff00:2008::/61,6251999,6251999,,0,0,
2a01:3e0:ff00:2010::/60,6251999,6251999,,0,0,
2a01:3e0:ff00:2020::/59,6251999,6251999,,0,0,
2a01:3e0:ff00:2040::/58,6251999,6251999,,0,0,
2a01:3e0:ff00:2080::/57,6251999,6251999,,0,0,
2a01:3e0:ff00:2100::/56,6251999,6251999,,0,0,
2a01:3e0:ff00:2200::/55,6251999,6251999,,0,0,
2a01:3e0:ff00:2400::/54,6251999,6251999,,0,0,
2a01:3e0:ff00:2800::/53,6251999,6251999,,0,0,
2a01:3e0:ff00:3000::/52,6251999,6251999,,0,0,
2a01:3e0:ff00:4000::/50,6251999,6251999,,0,0,
2a01:3e0:ff00:8000::/49,6251999,6251999,,0,0,
2a01:3e0:ff01::/48,6251999,6251999,,0,0,
2a01:3e0:ff02::/47,6251999,6251999,,0,0,
2a01:3e0:ff04::/46,6251999,6251999,,0,0,
2a01:3e0:ff08::/45,6251999,6251999,,0,0,
2a01:3e0:ff10::/44,6251999,6251999,,0,0,
2a01:3e0:ff20::/56,6251999,6251999,,0,0,
2a01:3e0:ff20:100::/64,2921044,6251999,,0,0,
2a01:3e0:ff20:101::/64,6251999,6251999,,0,0,
2a01:3e0:ff20:102::/63,6251999,6251999,,0,0,
2a01:3e0:ff20:104::/62,6251999,6251999,,0,0,
2a01:3e0:ff20:108::/61,6251999,6251999,,0,0,
2a01:3e0:ff20:110::/60,6251999,6251999,,0,0,
2a01:3e0:ff20:120::/59,6251999,6251999,,0,0,
2a01:3e0:ff20:140::/58,6251999,6251999,,0,0,
2a01:3e0:ff20:180::/57,6251999,6251999,,0,0,
2a01:3e0:ff20:200::/55,6251999,6251999,,0,0,
2a01:3e0:ff20:400::/54,6251999,6251999,,0,0,
2a01:3e0:ff20:800::/53,6251999,6251999,,0,0,
2a01:3e0:ff20:1000::/52,6251999,6251999,,0,0,
2a01:3e0:ff20:2000::/51,6251999,6251999,,0,0,
2a01:3e0:ff20:4000::/50,6251999,6251999,,0,0,
2a01:3e0:ff20:8000::/49,6251999,6251999,,0,0,
2a01:3e0:ff21::/48,6251999,6251999,,0,0,
2a01:3e0:ff22::/47,6251999,6251999,,0,0,
2a01:3e0:ff24::/47,2921044,6251999,,0,0,
2a01:3e0:ff26::/47,6251999,6251999,,0,0,
2a01:3e0:ff28::/45,6251999,6251999,,0,0,
2a01:3e0:ff30::/44,6251999,6251999,,0,0,
2a01:3e0:ff40::/56,6251999,6251999,,0,0,
2a01:3e0:ff40:100::/64,2750405,6251999,,0,0,
2a01:3e0:ff40:101::/64,6251999,6251999,,0,0,
2a01:3e0:ff40:102::/63,6251999,6251999,,0,0,
2a01:3e0:ff40:104::/62,6251999,6251999,,0,0,
2a01:3e0:ff40:108::/61,6251999,6251999,,0,0,
2a01:3e0:ff40:110::/60,6251999,6251999,,0,0,
2a01:3e0:ff40:120::/59,6251999,6251999,,0,0,
2a01:3e0:ff40:140::/58,6251999,6251999,,0,0,
2a01:3e0:ff40:180::/57,6251999,6251999,,0,0,
2a01:3e0:ff40:200::/64,2750405,6251999,,0,0,
2a01:3e0:ff40:201::/64,6251999,6251999,,0,0,
2a01:3e0:ff40:202::/63,6251999,6251999,,0,0,
2a01:3e0:ff40:204::/62,6251999,6251999,,0,0,
2a01:3e0:ff40:208::/61,6251999,6251999,,0,0,
2a01:3e0:ff40:210::/60,6251999,6251999,,0,0,
2a01:3e0:ff40:220::/59,6251999,6251999,,0,0,
2a01:3e0:ff40:240::/58,6251999,6251999,,0,0,
2a01:3e0:ff40:280::/57,6251999,6251999,,0,0,
2a01:3e0:ff40:300::/56,6251999,6251999,,0,0,
2a01:3e0:ff40:400::/54,6251999,6251999,,0,0,
2a01:3e0:ff40:800::/53,6251999,6251999,,0,0,
2a01:3e0:ff40:1000::/52,6251999,6251999,,0,0,
2a01:3e0:ff40:2000::/51,6251999,6251999,,0,0,
2a01:3e0:ff40:4000::/50,6251999,6251999,,0,0,
2a01:3e0:ff40:8000::/49,6251999,6251999,,0,0,
2a01:3e0:ff41::/48,6251999,6251999,,0,0,
2a01:3e0:ff42::/47,6251999,6251999,,0,0,
2a01:3e0:ff44::/46,6251999,6251999,,0,0,
2a01:3e0:ff48::/45,6251999,6251999,,0,0,
2a01:3e0:ff50::/44,6251999,6251999,,0,0,
2a01:3e0:ff60::/43,6251999,6251999,,0,0,
2a01:3e0:ff80::/41,6251999,6251999,,0,0,
2a01:3e1::/32,6251999,6251999,,0,0,
2a01:3e2::/31,6251999,6251999,,0,0,
2a01:3e4::/30,6251999,6251999,,0,0,
2a01:3f0::/29,2661886,2661886,,0,0,
2a01:3f8::/32,2635167,2635167,,0,0,
2a01:400::/32,2963597,2963597,,0,0,
2a01:408::/32,2921044,2921044,,0,0,
2a01:410::/31,2635167,2635167,,0,0,
2a01:418::/32,2635167,2635167,,0,0,
2a01:420::/32,2635167,2635167,,0,0,
2a01:428::/32,2635167,2635167,,0,0,
2a01:430::/32,3077311,3077311,,0,0,
2a01:438::/32,2921044,2921044,,0,0,
2a01:440::/29,2921044,2921044,,0,0,
2a01:448::/32,2750405,2750405,,0,0,
2a01:450::/32,2635167,2635167,,0,0,
2a01:458::/32,130758,130758,,0,0,
2a01:460::/32,3144096,3144096,,0,0,
2a01:468::/29,2782113,2782113,,0,0,
2a01:478::/29,3277605,3277605,,0,0,
2a01:480::/32,2921044,2921044,,0,0,
2a01:488::/33,2921044,2921044,,0,0,
2a01:488:8000::/35,2921044,2921044,,0,0,
2a01:488:a000::/36,2921044,2921044,,0,0,
2a01:488:b000::/37,2921044,2921044,,0,0,
2a01:488:b800::/39,2921044,2921044,,0,0,
2a01:488:ba00::/40,2921044,2921044,,0,0,
2a01:488:bb00::/56,2921044,2921044,,0,0,
2a01:488:bb00:100::/62,2921044,2921044,,0,0,
2a01:488:bb00:104::/63,2921044,2921044,,0,0,
2a01:488:bb00:106::/64,3017382,2921044,,0,0,
2a01:488:bb00:107::/64,2921044,2921044,,0,0,
2a01:488:bb00:108::/61,2921044,2921044,,0,0,
2a01:488:bb00:110::/61,2921044,2921044,,0,0,
2a01:488:bb00:118::/62,2921044,2921044,,0,0,
2a01:488:bb00:11c::/63,2921044,2921044,,0,0,
2a01:488:bb00:11e::/64,2921044,2921044,,0,0,
2a01:488:bb00:11f::/64,3017382,2921044,,0,0,
2a01:488:bb00:120::/64,3017382,2921044,,0,0,
2a01:488:bb00:121::/64,2921044,2921044,,0,0,
2a01:488:bb00:122::/63,2921044,2921044,,0,0,
2a01:488:bb00:124::/62,2921044,2921044,,0,0,
2a01:488:bb00:128::/61,2921044,2921044,,0,0,
2a01:488:bb00:130::/60,2921044,2921044,,0,0,
2a01:488:bb00:140::/58,2921044,2921044,,0,0,
2a01:488:bb00:180::/57,2921044,2921044,,0,0,
2a01:488:bb00:200::/55,2921044,2921044,,0,0,
2a01:488:bb00:400::/54,2921044,2921044,,0,0,
2a01:488:bb00:800::/53,2921044,2921044,,0,0,
2a01:488:bb00:1000::/52,2921044,2921044,,0,0,
2a01:488:bb00:2000::/51,2921044,2921044,,0,0,
2a01:488:bb00:4000::/50,2921044,2921044,,0,0,
2a01:488:bb00:8000::/49,2921044,2921044,,0,0,
2a01:488:bb01::/48,2921044,2921044,,0,0,
2a01:488:bb02::/47,2921044,2921044,,0,0,
2a01:488:bb04::/46,2921044,2921044,,0,0,
2a01:488:bb08::/45,2921044,2921044,,0,0,
2a01:488:bb10::/44,2921044,2921044,,0,0,
2a01:488:bb20::/43,2921044,2921044,,0,0,
2a01:488:bb40::/42,2921044,2921044,,0,0,
2a01:488:bb80::/41,2921044,2921044,,0,0,
2a01:488:bc00::/38,2921044,2921044,,0,0,
2a01:488:c000::/34,2921044,2921044,,0,0,
2a01:490::/32,3077311,3077311,,0,0,
2a01:498::/32,2802361,2802361,,0,0,
2a01:4a0::/44,2921044,2921044,,0,0,
2a01:4a0:10::/47,2921044,2921044,,0,0,
2a01:4a0:12::/48,2658434,2921044,,0,0,
2a01:4a0:13::/48,2921044,2921044,,0,0,
2a01:4a0:14::/46,2921044,2921044,,0,0,
2a01:4a0:18::/45,2921044,2921044,,0,0,
2a01:4a0:20::/43,2921044,2921044,,0,0,
2a01:4a0:40::/42,2921044,2921044,,0,0,
2a01:4a0:80::/41,2921044,2921044,,0,0,
2a01:4a0:100::/40,2921044,2921044,,0,0,
2a01:4a0:200::/39,2921044,2921044,,0,0,
2a01:4a0:400::/38,2921044,2921044,,0,0,
2a01:4a0:800::/37,2921044,2921044,,0,0,
2a01:4a0:1000::/36,2921044,2921044,,0,0,
2a01:4a0:2000::/35,2921044,2921044,,0,0,
2a01:4a0:4000::/34,2921044,2921044,,0,0,
2a01:4a0:8000::/33,2921044,2921044,,0,0,
2a01:4a1::/32,2921044,2921044,,0,0,
2a01:4a2::/31,2921044,2921044,,0,0,
2a01:4a4::/30,2921044,2921044,,0,0,
2a01:4a8::/29,2921044,2921044,,0,0,
2a01:4b0::/32,2963597,2963597,,0,0,
2a01:4c8::/29,2635167,2635167,,0,0,
2a01:4d0::/32,2921044,2921044,,0,0,
2a01:4d8::/32,2963597,2963597,,0,0,
2a01:4e0::/29,458258,458258,,0,0,
2a01:4e8::/29,2635167,2635167,,0,0,
2a01:4f0::/32,2623032,2623032,,0,0,
2a01:4f8::/33,2921044,2921044,,0,0,
2a01:4f8:8000::/34,2921044,2921044,,0,0,
2a01:4f8:c000::/44,2921044,2921044,,0,0,
2a01:4f8:c010::/47,2921044,2921044,,0,0,
2a01:4f8:c012::/48,2921044,2921044,,0,0,
2a01:4f8:c013::/50,2921044,2921044,,0,0,
2a01:4f8:c013:4000::/52,2921044,2921044,,0,0,
2a01:4f8:c013:5000::/53,2921044,2921044,,0,0,
2a01:4f8:c013:5800::/54,2921044,2921044,,0,0,
2a01:4f8:c013:5c00::/56,2921044,2921044,,0,0,
2a01:4f8:c013:5d00::/60,2921044,2921044,,0,0,
2a01:4f8:c013:5d10::/62,2921044,2921044,,0,0,
2a01:4f8:c013:5d14::/63,2921044,2921044,,0,0,
2a01:4f8:c013:5d17::/64,2921044,2921044,,0,0,
2a01:4f8:c013:5d18::/61,2921044,2921044,,0,0,
2a01:4f8:c013:5d20::/59,2921044,2921044,,0,0,
2a01:4f8:c013:5d40::/58,2921044,2921044,,0,0,
2a01:4f8:c013:5d80::/57,2921044,2921044,,0,0,
2a01:4f8:c013:5e00::/55,2921044,2921044,,0,0,
2a01:4f8:c013:6000::/51,2921044,2921044,,0,0,
2a01:4f8:c013:8000::/49,2921044,2921044,,0,0,
2a01:4f8:c014::/46,2921044,2921044,,0,0,
2a01:4f8:c018::/45,2921044,2921044,,0,0,
2a01:4f8:c020::/43,2921044,2921044,,0,0,
2a01:4f8:c040::/42,2921044,2921044,,0,0,
2a01:4f8:c080::/41,2921044,2921044,,0,0,
2a01:4f8:c100::/40,2921044,2921044,,0,0,
2a01:4f8:c200::/39,2921044,2921044,,0,0,
2a01:4f8:c400::/38,2921044,2921044,,0,0,
2a01:4f8:c800::/37,2921044,2921044,,0,0,
2a01:4f8:d000::/36,2921044,2921044,,0,0,
2a01:4f8:e000::/35,2921044,2921044,,0,0,
2a01:4f9::/44,2921044,2921044,,0,0,
2a01:4f9:10::/45,2921044,2921044,,0,0,
2a01:4f9:18::/47,2921044,2921044,,0,0,
2a01:4f9:1a::/64,660013,2921044,,0,0,
2a01:4f9:1a:1::/64,2921044,2921044,,0,0,
2a01:4f9:1a:2::/63,2921044,2921044,,0,0,
2a01:4f9:1a:4::/62,2921044,2921044,,0,0,
2a01:4f9:1a:8::/61,2921044,2921044,,0,0,
